error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
word_VB,1666,他得知他身上带着 Shinra Banshou，一个包含忍者的世界隐世最强秘术的卷轴。,"He learns that his body wears the Shinra Banshou, a scroll that contains the most powerful secret art in the Ninja world of Nabari.","He learns that he carries Shinra Banshou, a scroll that contains the most hidden magic in the world of ninjas.","He learns that his body holds the Shinra Banshou, a scroll that bears the most powerful secret art in the Ninja world of Nabari.","He makes that his body wears the Shinra Banshou, a Scroll that contains the most powerful secret art in the Ninja world of Nabari.","He emphasizes that he carries Shinra Banshou, a Scroll that contains the most hidden magic in the world of Ninjas."
word_VB,3192,马尔科姆·弗雷泽在 1975 年 12 月的联邦选举中以压倒性优势击败了惠特拉姆，并因埃格顿对工会运动的服务授予了其骑士爵位。,"Malcolm Fraser, who had defeated Whitlam in a landslide at the December 1975 federal election, offered the knighthood to Egerton for service to the trade union movement.",Malcolm Fraser defeated Whitlam in a landslide in the December 1975 federal election and knighted Egerton for his service to the union movement.,"Malcolm Fraser, who had defeated Whitlam in a landslide at the federal election in December 1975, offered Egerton the knighthood for serving the trade union movement.","Malcolm Fraser, who had given Whitlam in a landslide at the December 1975 Federal election, offered the Knighthood to Egerton for service to the trade union movement.",Malcolm Fraser talked Whitlam in a landslide in the December 1975 Federal election and Knighted Egerton for his service to the Union movement.
word_VB,3595,教区教堂建于 1591 年，但随着 18 世纪天主教徒的涌入，形成了一个天主教徒聚集区。,"A parish church was established in 1591, however with an influx of Catholics in the 18th century, a Catholic majority was built.","The parish church was built in 1591, but with the influx of Catholics in the 18th century, a Catholic enclave was formed.","A parish church was founded in 1591, but with an influx of Catholics in the 18th century a Catholic majority was established.","A parish church was supported in 1591, however with an influx of Catholics in the 18th century, a Catholic majority was built.","The parish church was involved in 1591, but with the influx of Catholics in the 18th century, a Catholic enclave was formed."
word_VB,379,小舌挤喉音是一种辅音，在一些口语中使用。在国际音标表中代表这个音的符号是。,"The uvular ejective is a type of consonantal sound, used in some spoken languages. The symbol in the International Phonetic Alphabet that represents this sound is.",The uvula squeezing is a consonant used in some spoken languages. The symbol representing this sound in the International Phonetic Alphabet is .,"The uvular ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which represents that sound.","The Uvular Ejective is a type of consonantal sound, delegated in some spoken languages . The symbol in the International phonetic alphabet that represents this sound is.",The Uvula squeezing is a consonant put in some spoken languages . The symbol representing this sound in the International phonetic alphabet is.
word_VB,6282,Schüptitz 的站点在 2011 年停止使用，在市民抗议后于 2012 年恢复使用。,"After the stop in Schüptitz had been discontinued in 2011, it was restored after citizens protests in 2012.",The Schüptitz site was taken out of service in 2011 and reopened in 2012 following a public protest.,"After the stop in Schüptitz had been discontinued in 2011, it was restored after civil protests in 2012.","After the stop in Schüptitz had been achieved in 2011, it was restored after citizens protests in 2012.",The Schüptitz site was praised out of service in 2011 and reopened in 2012 following a public protest.
word_VB,4694,他于 2010 年 3 月 5 日首次现身，最后一次出现是在 2010 年 5 月 14 日。,He first appeared on 5 March 2010 and last appeared on 14 May 2010.,"He first appeared on March 5, 2010, and last appeared on May 14, 2010.","He appeared on March 5, 2010 and last on May 14, 2010.",He first scored on 5 March 2010 and last appeared on 14 may 2010.,"He first rushed on March 5, 2010, and last appeared on May 14, 2010."
word_VB,1379,运河街在 1790 年开放，该街道于 1870 年左右被命名为牛津运河。,The Canal Street was opened in 1790 and the street was named Oxford Canal around 1870.,"Opened in 1790, Canal Street was named Oxford Canal around 1870.",Canal Street was opened in 1790 and the street was named after the 1870 Oxford Canal.,The canal street was abolished in 1790 and the street was named Oxford Canal around 1870.,"Slaughtered in 1790, Canal street was named Oxford Canal around 1870."
word_VB,2546,1966 年，莱斯利·沃丁顿在伦敦科克街开设自己的画廊，他得到亚历克斯·伯恩斯坦的支持，而亚历克斯·伯恩斯坦是格拉纳达媒体王朝的一员。,"In 1966, he started his own gallery at Cork Street in London, Leslie Waddington had the support of Alex Bernstein, a member of the media dynasty Granada.","In 1966, Leslie Waddington opened his own gallery on Cork Street, London, with the support of Alex Bernstein, a member of the Granada media dynasty. member.","In 1966, started his own gallery in London's Cork Street, Leslie Waddington had the backing of Alex Bernstein, a member of the Granada media dynasty.","In 1966, he said his own gallery at cork street in London, Leslie Waddington had the support of Alex Bernstein, a member of the media dynasty Granada.","In 1966, Leslie Waddington wrote his own Gallery on cork street, London, with the support of Alex Bernstein, a member of the Granada media dynasty . member."
word_VB,3776,墨尔本艾伯特公园湖还举办了姐妹活动，赞助商为澳大利亚墨尔本福克斯电台。,"A sister event was held at Albert Park Lake in Melbourne and was sponsored by Fox FM (Melbourne, Australia).","A sister event was also held at Albert Park Lake in Melbourne, sponsored by Fox Radio Melbourne, Australia.","A sister event was held at Albert Park Lake in Melbourne and sponsored by Fox FM (Melbourne, Australia).","A sister event was continued at Albert park Lake in Melbourne and was sponsored by Fox FM (Melbourne, Australia).","A sister event was also required at Albert park Lake in Melbourne, sponsored by Fox radio Melbourne, Australia."
word_VB,6366,他在田纳西州卡特县出生，后来搬到阿肯色州。,"He was born in Carter County, Tennessee and later moved to Arkansas.","He was born in Carter County, Tennessee, and later moved to Arkansas.","He was born in Carter County, Tennessee and moved to Arkansas later.","He was abolished in Carter County, Tennessee and later moved to Arkansas.","He was assessed in Carter County, Tennessee, and later moved to Arkansas."
word_VB,1080,叠氮化银仍然很少使用，但有时是因为其价格高昂。,"Silver azide is still used very rarely, but sometimes due to its high price.","Silver azide is still rarely used, but sometimes because of its high price.","Silver Azid is sometimes still used, but very rarely due to its high price.","Silver Azide is still placed very rarely, but sometimes due to its high price.","Silver Azide is still rarely paid, but sometimes because of its high price."
word_VB,2661,他死后留下了妻子芭芭拉·克拉奇利（婚前姓）、儿子诺曼·F·博厄斯和唐纳德·P·博厄斯，以及女儿海伦·塔特希尔·西森。,"He was survived by his wife, former Barbara Crutchley, his sons Norman F. Boas and Donald P. Boas and his daughter, Helen Tuthill Sisson.","He was survived by his wife Barbara Crutchley (maiden name), sons Norman F. Boas and Donald P. Boas, and daughter Helen Tuthill Sisson.","He was survived by his wife, the former Barbara Crutchley, his sons Norman F. Boas and Donald P. Boas, and his daughter Helen Tuthill Sisson.","He was limited by his wife, former Barbara Crutchley, his sons Norman F. Boas and Donald P. Boas and his daughter, Helen Tuthill Sisson.","He was traded by his wife Barbara Crutchley (Maiden name), sons Norman F. Boas and Donald P. Boas, and daughter Helen Tuthill Sisson."
word_VB,4277,他从西米恩开始计数，并将本杰明包括在内，然后继续从头开始计数。,"He began to count from Simeon, and included Benjamin, and continued the count from the beginning.","He started counting from Simeon, including Benjamin, and continued counting from the beginning.","He began to count Simeon, and included Benjamin and continued the count from the beginning.","He speculated to count from Simeon, and included Benjamin, and continued the count from the beginning.","He received counting from Simeon, including Benjamin, and continued counting from the beginning."
word_VB,2823,正如乌干达的许多民族社区，比如兰戈族、阿乔利族和阿卢尔族，络族并不将男子割礼仪式作为成年仪式。,"Like many ethnic communities in Uganda, including the Langi, Acholi, and Alur, the Luo do not practice the ritual circumcision of males as initiation.","Like many ethnic communities in Uganda, such as the Lango, Acholi, and Alur, the Luo people do not practise male circumcision as a rite of passage.","Like many ethnic communities in Uganda, including the Langi, Acholi, and Alur, the Luo do not practice the ritual circumcision of men as initiative.","Like many ethnic communities in Uganda, appealing the Langi, Acholi, and Alur, the Luo do not practice the ritual circumcision of males as initiation.","Like many ethnic communities in Uganda, such as the Lango, Acholi, and Alur, the Luo people do not wait male circumcision as a rite of passage."
word_VB,1267,2009 年，安东尼奥 安东尼奥成为亚洲国际象棋锦标赛的第三位棋手，也是菲律宾史上首位获得 2009 年下半年世界杯参赛资格的棋手。,"In 2009, Antonio Antonio became third player in Asia - Continental - Chess - Championship and was the first player in the history of the Philippines to qualify for the World Cup later in 2009.","In 2009, Antonio Antonio became the third player in the Asian Chess Championship and the first player in the history of the Philippines to qualify for the World Cup in the second half of 2009.",Antonio finished third in the 2009 Asia Continental Chess Championship and became the first player in the Philippines' history to qualify for the World Cup later in 2009.,"In 2009, Antonio Antonio needed third Player in Asia - Continental - chess - championship and was the first Player in the history of the Philippines to qualify for the world cup later in 2009.","In 2009, Antonio Antonio passed the third Player in the Asian chess championship and the first Player in the history of the Philippines to qualify for the world cup in the second half of 2009."
word_VB,3265,会议因许多信使的到来而中断，他们由这座城市里拥有权势或影响力的不同马杜克人派遣，带来为王子所设晚宴的不同邀请函。,The meeting is interrupted by the arrival of many messengers from various powerful or influential Mardukans in the city with various invitations to dinner for the Prince.,"The meeting was interrupted by the arrival of many messengers, sent by different Marduks with power or influence in the city, with different invitations to the dinner for the prince.",The meeting is interrupted by the arrival of various messengers from various powerful or influential Mardukans in the city with many invitations for dinner for the Prince.,The meeting is learnt by the arrival of many Messengers from various powerful or influential Mardukans in the city with various invitations to dinner for the Prince.,"The meeting was grouped by the arrival of many Messengers, sent by different Marduks with power or influence in the city, with different invitations to the dinner for the Prince."
word_VB,4299,11 月 20 日，当 Fotiou 被“邻居们”在他们的 YouTube 频道上看到的一段幕后视频发布时，人物和演员阵容被曝光。,"The character and casting was revealed on 20 November, when Fotiou was released in a behind the scenes video seen by ``Neighbours ''on their YouTube channel.","The characters and cast were revealed on Nov. 20 when Fotiou was released by a behind-the-scenes video that ""neighbors"" had seen on their YouTube channel.","The character and cast was revealed on November 20, when Fotiou was released on her YouTube channel in a video seen by the ``Neighbours ''behind the scenes.","The character and casting was used on 20 November, when Fotiou was released in a behind the scenes Video seen by ""neighbours ""on their Youtube Channel.","The characters and cast were found on Nov. 20 when Fotiou was released by a Behind-The-Scenes Video that ""neighbors ""had seen on their Youtube Channel."
word_VB,6300,瑞士先驱者约翰·萨特 (1803-1880) 和其他欧洲裔美国定居者于 1839 年 8 月一起抵达上加利福尼亚州。,The Swiss pioneer John Sutter (1803 - 1880) arrived in Alta California in August 1839 together with other euro-American settlers.,Swiss pioneer John Sutter (1803-1880) arrived in Upper California in August 1839 with other European-American settlers.,The Swiss pioneer John Sutter (1803 -- 1880) arrived in Alta California with other Euro-American settlers in August 1839.,The Swiss Pioneer John Sutter (1803 - 1880) collected in Alta California in August 1839 together with other Euro-American settlers.,Swiss Pioneer John Sutter (1803-1880) lost in upper California in August 1839 with other European-American settlers.
word_VB,3066,利镇法院谷仓是位于阿比市裴肖勒镇曲的木支架谷仓，于十四世纪早期建成，用于储藏英格兰伍斯特郡利镇的农产品。,"Leigh Court Barn is a cruck framed tithe barn at Pershore Abbey, built in the early fourteenth century to store produce for Leigh, Worcestershire, England.","The Leigh Court Barn is a timber-supported barn in Peisole, Abbey, built in the early fourteenth century to store produce in the town of Leigh, Worcestershire, England.","Leigh Court Barn is a cruck framed tithe barn at the Pershore Abbey, built in the early fourteenth century to store products for Leigh, Worcestershire, England.","Leigh court barn is a Cruck focused tithe barn at Pershore Abbey, built in the early fourteenth century to store produce for Leigh, Worcestershire, England.","The Leigh court barn is a Timber-Supported barn in Peisole, Abbey, tested in the early fourteenth century to store produce in the town of Leigh, Worcestershire, England."
word_VB,3438,钱德勒视计算机为学习工具，但是他反对盛行的客观主义，它视数据为信息，视信息为知识。,"Chandler regarded the computer as a tool for learning, but he rejected a prevailing objectivism that recognized data as information and information as knowledge.","Chandler sees computers as learning tools, but he rejects the prevailing objectivism, which sees data as information and information as knowledge.","Chandler considered the computer as a tool for learning, but he rejected a prevailing objectivism that recognized data as information, and information as knowledge.","Chandler expanded the computer as a tool for learning, but he rejected a prevailing Objectivism that recognized data as information and information as knowledge.","Chandler promotes computers as learning tools, but he rejects the prevailing Objectivism, which SEES data as information and information as knowledge."
word_VB,7444,耶路撒冷亚美尼亚教长努尔汗•马努吉安表示，亚美尼亚人被视为“三等公民”。,"Nourhan Manougian, the Armenian Patriarch of Jerusalem, stated that Armenians are treated as ``third-class citizens. ''","Nurhan Manujian, the Armenian imam of Jerusalem, said Armenians are considered ""third-class citizens"".","The Armenian Patriarch of Jerusalem, Nourhan Manougian, said that Armenians are being treated as ''third-class citizens.","Nourhan Manougian, the Armenian Patriarch of Jerusalem, included that Armenians are treated as ""Third-Class citizens . ""","Nurhan Manujian, the Armenian Imam of Jerusalem, presented Armenians are considered ""Third-Class citizens ""."
word_VB,4635,与此同时，唐要求弗朗西斯教皇在未来三年内继续担任香港主教。,"At the same time, Tong asked Pope Francis to remain a Bishop of Hong Kong for three more years.","Meanwhile, Tang asked Pope Francis to remain bishop of Hong Kong for the next three years.","At the same time, Tong asked Pope Francis to remain Bishop of Hong Kong for three more years.","At the same time, Tong come Pope Francis to remain a bishop of Hong Kong for three more years.","Meanwhile, tang led Pope Francis to remain Bishop of Hong Kong for the next three years."
word_VB,6296,她的作品也与苏格兰学校和安妮·S·斯万的热门小说有关。,Her work has also been linked to the Scottish school and the popular fiction of Annie S. Swan.,Her work is also associated with the Scottish School and the popular novel by Anne S. Swan.,Her work has also been linked to the Scottish kailyard school and the popular fiction of Annie S. Swan.,Her work has also been slid to the Scottish school and the popular fiction of Annie S. swan.,Her work is also traded with the Scottish school and the popular novel by Anne S. swan.
word_VB,3217,Arumadura Lawrence Romelo Duminda Silva，也被称为 Duminda Silva 和 R. Dumindha Silva，是斯里兰卡政治家及前国会议员。,"Arumadura Lawrence Romelo Duminda Silva, also known as Duminda Silva and R. Dumindha Silva, is a politician from Sri Lanka and a former Member of Parliament.","Arumadura Lawrence Romelo Duminda Silva, also known as Duminda Silva and R. Dumindha Silva, is a Sri Lankan politician and former Member of Parliament.","Dumuma Silva, also known as Arumadura Lawrence Romelo Duminda Silva and R. Dumindha Silva, is a Sri Lankan politician and former Member of the Parliament.","Arumadura Lawrence Romelo Duminda Silva, also apologized as Duminda Silva and R. Dumindha Silva, is a politician from Sri Lanka and a former member of Parliament.","Arumadura Lawrence Romelo Duminda Silva, also completed as Duminda Silva and R. Dumindha Silva, is a Sri Lankan politician and former member of Parliament."
word_VB,4483,朱利安·斯图尔特的《爱斯基摩人的季节性变动》提到系统理论的基本原理，而这种原理后来在马瑟·牟斯的作品中反复出现。,"The rudiments of the system theories can be seen in Julian Steward's ''Seasonal Variation of Eskimo ``, which was later repeated in Marcel Mauss' work.","Julian Stewart's ""Seasonal Changes in the Eskimos"" refers to the basic principles of systems theory that later recur in the work of Mather Mous.","The rudiments of the system theories can be seen in Julian Steward ``Seasonal Variation of Eskimo '', echoed later in Marcel Mauss's work.","The Rudiments of the system theories can be born in Julian Steward's ""seasonal variation of Eskimo "", which was later repeated in Marcel Mauss' work.","Julian Stewart's ""seasonal changes in the Eskimos ""refers to the basic principles of systems theory that later concentrate in the work of Mather Mous."
word_VB,6012,麦迪逊区公立学校区是服务于密歇根州麦迪逊海茨大底特律区南端的学区。,"Madison District Public Schools is a school district serving the south end of Greater Detroit in Madison Heights, Michigan.","The Madison Area Public Schools District is a school district serving the southern end of the Greater Detroit area of ​​Madison Heights, Michigan.","Madison District Public Schools is a school district to the south of Greater Detroit in Madison Heights, Michigan.","Madison district public schools is a school district resulting the South end of greater Detroit in Madison heights, Michigan.","The Madison area public schools district is a school district engaging the Southern end of the greater Detroit area of ​​Madison heights, Michigan."
word_VB,6700,在塞尔维亚难民于 1999 年返回之前，阿尔巴尼亚族人离开了这个村庄。,Albanian families left the village before the return of Serbian refugees in 1999.,Ethnic Albanians left the village before Serbian refugees returned in 1999.,"Before the return of Serbian refugees in 1999, Albanian families left the town.",Albanian families Themed the village before the return of Serbian refugees in 1999.,Ethnic Albanians scored the village before Serbian refugees returned in 1999.
word_VB,2180,在尘土下面和部分被发现的令人惊叹的画作，巴洛克中世纪绘画完成了。,"Under the dirt and partially discovered impressive paintings, Baroque Mediaeval paintings were completed.","Stunning paintings found under the dust and in part, baroque medieval painting complete.","Under the dirt and partially discovered impressive paintings, baroque medieval paintings were completed.","Under the dirt and partially took impressive paintings, baroque Mediaeval paintings were completed.","Leading paintings found under the dust and in part, baroque medieval painting complete."
word_VB,2895,阿苏萨太平洋大学的阿苏萨校区位于洛杉矶东北部的圣盖博谷。,"Azusa Pacific University's Azusa Campus is located in San Gabriel Valley, northeast of Los Angeles.",Azusa Pacific University's Azusa campus is located in the San Gabriel Valley northeast of Los Angeles.,"Azusa Pacific University's Azusa campus is located in the San Gabriel Valley, situated northeast of Los Angeles.","Azusa Pacific University's Azusa campus is released in San Gabriel Valley, northeast of Los Angeles.",Azusa Pacific University's Azusa campus is taken in the San Gabriel Valley northeast of Los Angeles.
word_VB,6885,Houston Main Building ( HMB ) ，之前名为慎行大厦，是位于德克萨斯州休斯顿市德克萨斯医疗中心的一栋摩天大楼。,"The Houston Main Building (HMB) formerly known as the Prudential Building was a skyscraper at the Texas Medical Center in Houston, Texas.","The Houston Main Building (HMB), formerly known as the Shenxing Building, is a skyscraper located at the Texas Medical Center in Houston, Texas.","The Houston Main Building (HMB) formerly the Prudential Building, was a skyscraper in the Texas Medical Center, Houston, Texas.","The Houston main building (Hmb) formerly apologized as the Prudential building was a skyscraper at the Texas medical center in Houston, Texas.","The Houston main building (Hmb), formerly slaughtered as the Shenxing building, is a skyscraper located at the Texas medical center in Houston, Texas."
word_VB,5882,接下来，耶尔与演员 Jaggu Dada 一起出现在卡纳达语电影《Darshan》中。,Next Iyer appeared in Kannada - movie ``Darshan ''with the actor Jaggu Dada.,"Next, Yael appeared in the Kannada-language film Darshan alongside actor Jaggu Dada.",Iyer next appeared in the Kannada film ``Darshan ''with actor Jaggu Dada.,"Next Iyer exhibited in Kannada - movie ""Darshan ""with the actor Jaggu Dada.","Next, Yael invested in the Kannada-Language film Darshan alongside actor Jaggu Dada."
word_VB,1201,归一化因数使得积分值平方所有空间中的绝对值等于 1。,The normalization factor makes the absolute over all space of the square of the integral value equal to 1.,The normalization factor makes the absolute value of the integral squared equal to 1 in all spaces.,The normalization factor makes absolute over the entire space of the square of the integral value equal to 1.,The Normalization factor determines the absolute over all space of the square of the integral value equal to 1.,The Normalization factor signifies the absolute value of the integral squared equal to 1 in all spaces.
word_VB,3540,“阿尔法”这个名称后来在 2005 年使用，但在标准名称清单用完后，它被用于命名热带风暴。,"The name ``Alpha ''was used later in 2005, but it was used for a tropical storm after the standard list of names was exhausted.","The name ""Alpha"" was later used in 2005, but it was used to name tropical storms after the list of standard names was exhausted.","The name ``Alpha ''was later used in 2005, but it was used for a tropical storm after the standard list of names became exhausted.","The name ""Alpha ""was designed later in 2005, but it was used for a tropical storm after the standard list of names was exhausted.","The name ""Alpha ""was later poured in 2005, but it was used to name tropical storms after the list of Standard names was exhausted."
word_VB,3742,软腭挤喉音是一种辅音，在有些口头语言中使用。国际音标中的音标，就是这个发音。,"The Velar - Ejective is a kind of consonantal sound that is used in some spoken languages The symbol in the International Phonetic Alphabet, which is this sound.",A velar squeezing is a consonant sound used in some spoken languages. The phonetic symbol in the International Phonetic Alphabet is this pronunciation.,"The velar ejective is a type of consonantal sound, used in some spoken languages. The symbol in the International Phonetic Alphabet that represents this sound is.","The Velar - Ejective is a kind of consonantal sound that is apologized in some spoken languages the symbol in the International phonetic alphabet, which is this sound.",A Velar squeezing is a consonant sound announced in some spoken languages . The phonetic symbol in the International phonetic alphabet is this Pronunciation.
word_VB,7178,《Acoustic and Live : Pure》 于 2003 年初发行。,``Acoustic and Live: Pure ''was released in early 2003.,Acoustic and Live : Pure was released in early 2003.,``Acoustic and Live: Pure ''was released early in 2003.,"""acoustic and live: pure ""was washed in early 2003.",Acoustic and live: pure was reached in early 2003.
word_VB,5944,1993 年，当普拉策尔在艾伦镇开第二家餐厅时，他将名称改为 P. J. Whelihan 's，以纪念他的祖父彼得·约瑟夫·韦利汉。,"When Platzer opened his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's to honor his grandfather, Peter Joseph Whelihan.","When Platzer opened his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan.","In 1993, when Platzer opened his second restaurant in Allentown, he changed the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan.","When Platzer broke his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's to honor his grandfather, Peter Joseph Whelihan.","When Platzer got his second restaurant in Allentown in 1993, he changed the name to P. J. Whelihan's in honor of his grandfather, Peter Joseph Whelihan."
word_VB,948,影片由 A·斯里卡尔·普拉萨德拍摄，拉吉夫·梅农剪辑。,The film was photographed by A. Sreekar Prasad and was edited by Rajiv Menon.,Filmed by A. Srikar Prasad and edited by Rajiv Menon.,The film was photographed by A. Sreekar Prasad and edited by Rajiv Menon.,The film was designed by A. Sreekar Prasad and was edited by Rajiv Menon.,Heated by A. Srikar Prasad and edited by Rajiv Menon.
word_VB,1370,贝尔曼于 1931 年 12 月 8 日在路易斯维尔去世，并于肯塔基州路易斯维尔的耶稣受难像墓园下葬。,"Bellman died on December 8, 1931 in Louisville and is interred at Calvary Cemetery in Louisville, Kentucky.","Bellman died in Louisville on December 8, 1931, and was buried at Crucifix Cemetery in Louisville, Kentucky.","Bellman died in Louisville on December 8, 1931, and is buried at the Calvary Cemetery in Louisville, Kentucky.","Bellman Tweeted on December 8, 1931 in Louisville and is interred at Calvary cemetery in Louisville, Kentucky.","Bellman explained in Louisville on December 8, 1931, and was buried at crucifix cemetery in Louisville, Kentucky."
word_VB,5503,2016 年 7 月，她在“秘密特工”中扮演约瑟夫·康拉德，该片基于温妮·维洛克所著的同一部小说。,"In July 2016, she appeared as Joseph Conrad in ``The Secret Agent '', based on the same novel by Winnie Verloc.","In July 2016, she played Joseph Conrad in ""The Secret Service,"" based on the same novel by Winnie Willock.","In July 2016, she appeared as Joseph Conrad in ``The Secret Agent '', based on the eponymous novel by Winnie Verloc.","In July 2016, she packed as Joseph Conrad in ""the secret agent "", based on the same novel by Winnie Verloc.","In July 2016, she accounted Joseph Conrad in ""the secret service, ""based on the same novel by Winnie Willock."
word_VB,6631,该站的声音在瑞典、芬兰南部和东欧的部分地方听得到。,"The station was heard in Sweden, southern Finland and parts of eastern Europe.","The station's voice can be heard in Sweden, southern Finland and parts of Eastern Europe.","The station was heard in Sweden, in southern Finland and parts of Eastern Europe.","The station was conducted in Sweden, Southern Finland and parts of Eastern Europe.","The station's voice can be led in Sweden, Southern Finland and parts of Eastern Europe."
word_VB,7191,他分别于 1824 年、1826 年和 1827 年依次被任命为威廉姆斯县、塞内卡县和桑达斯基县的原告律师。,"He was appointed accuser attorney in 1824 for Williams County, 1826 for Seneca County, and Sandusky County in 1827.","He was appointed plaintiff's attorney in Williams County, Seneca County, and Sandusky County in 1824, 1826, and 1827, respectively.","He was appointed prosecuting attorney for Williams County in 1824, for Seneca County in 1826 and for Sandusky County in 1827.","He was elected Accuser attorney in 1824 for Williams County, 1826 for Seneca County, and SANDUSKY county in 1827.","He was released plaintiff's attorney in Williams County, Seneca County, and SANDUSKY county in 1824, 1826, and 1827, respectively."
word_VB,1188,弗朗索瓦丝·杜尔以 6-4 和 6-2 击败伊文·古拉贡,"Françoise Dürr defeated Evonne Goolagong 6 -- 4, 6 -- 2","Françoise Toure beats Evan Goulagon 6-4, 6-2","Françoise Dürr defeated Goolagong Evonne 6: 4, 6: 2","Françoise Dürr knew Evonne Goolagong 6--4, 6--2","Françoise Toure facilitates Evan Goulagon 6-4, 6-2"
word_VB,4115,2007 年锦标赛于 1 月 21 日至 28 日，在华盛顿斯波坎的斯波坎竞技场和斯波坎会议中心举行。,"The 2007 championship took place between 21 and 28 January in Spokane, Washington, in the Spokane Arena and the Spokane Convention Center.","The 2007 tournament was held January 21-28 at the Spokane Arena and Spokane Convention Center in Spokane, Washington.","The 2007 championships took place from 21 to 28 January in Spokane, Washington in the Spokane Convention Center and the Spokane Arena.","The 2007 championship clarified place between 21 and 28 January in Spokane, Washington, in the Spokane arena and the Spokane convention center.","The 2007 tournament was extended January 21-28 at the Spokane arena and Spokane convention center in Spokane, Washington."
word_VB,6541,一些历史学家说荷兰的统治阶级希望荷兰与佛拉芒法律体系整合并且采用佛拉芒经济制度。,Some historians say that the ruling class in Holland wanted Holland to integrate with the Flemish legal system and adopt Flemish economic institutions.,Some historians say that the Dutch ruling class wanted the Netherlands to integrate with the Flemish legal system and adopt the Flemish economic system.,Some historians say that the ruling class in Holland wanted Holland to integrate into the Flemish legal system and adopt Flemish economic institutions.,Some historians say that the Seizing class in Holland wanted Holland to integrate with the Flemish legal system and adopt Flemish economic institutions.,Some historians say that the Dutch ruling class felt the Netherlands to integrate with the Flemish legal system and adopt the Flemish economic system.
word_VB,4854,1781 年，弗吉尼亚州州长托马斯·杰斐逊提拔克拉克为准将，并委任他指挥肯塔基州和伊利诺伊州的所有民兵。,"In 1781, Virginia Governor Thomas Jefferson promoted Clark to brigadier general and gave him command of all the militia in the Kentucky and Illinois counties.","In 1781, Virginia Governor Thomas Jefferson promoted Clark to brigadier general and appointed him to command all militia in Kentucky and Illinois.","In 1781, Virginia governor Thomas Jefferson promoted Clark to brigadier general and gave him the orders for all militias in the counties of Kentucky and Illinois.","In 1781, Virginia governor Thomas Jefferson cooperated Clark to brigadier general and gave him command of all the militia in the Kentucky and Illinois counties.","In 1781, Virginia governor Thomas Jefferson examined Clark to brigadier general and appointed him to command all militia in Kentucky and Illinois."
word_VB,6715,"""Ras"" Abbi Addi 前进至卡萨岛，与中心的""Ras"" Seyoum 汇合。",``Ras ''Abbi Addi advanced to Kassa and joined up with`` Ras'' Seyoum in the center.,"""Ras"" Abbi Addi advances to Casa Island to meet ""Ras"" Seyoum in the center.",``Ras ''Abbi Addi advanced to Kassa and joined with'' Ras ''Seyoum in the center.,"""continue ""Abbi Addi advanced to Kassa and joined up with ""Ras ""Seyoum in the center.","""Ras ""Abbi Addi advances to Casa Island to bear ""Ras ""Seyoum in the center."
word_VB,7119,艾米丽·安·劳埃德（于 1984 年 3 月 27 日出生，本名为艾米丽·安·莫雷利）是一名美国女演员。,"Emily Ann Lloyd (born Emily Ann Morelli on March 27, 1984) is an American actress.","Emily Ann Lloyd (born March 27, 1984 as Emily Ann Morelli) is an American actress.","Emily Ann Lloyd (born Emily Ann Morelli; March 27, 1984) is an American actress.","Emily Ann Lloyd (shared Emily Ann Morelli on March 27, 1984) is an American actress.","Emily Ann Lloyd (appointed March 27, 1984 as Emily Ann Morelli) is an American actress."
word_VB,7031,美国先驱者约翰·萨特 (1803-1880) 和其他欧洲瑞士定居者于 1839 年 8 月一起抵达上加利福尼亚。,The American pioneer John Sutter (1803 -- 1880) arrived in Alta California with other Euro-Swiss settlers in August 1839.,American pioneer John Sutter (1803-1880) arrived in Upper California with other European Swiss settlers in August 1839.,The American pioneer John Sutter (1803 -- 1880) arrived in August 1839 together with other euros - Swiss settlers in Alta California.,The American Pioneer John Sutter (1803--1880) covered in Alta California with other Euro-Swiss settlers in August 1839.,American Pioneer John Sutter (1803-1880) conducted in upper California with other European Swiss settlers in August 1839.
word_VB,953,她补充说强奸在事故不久后便发生了。,She added that the rape occurred shortly after the incident.,She added that the rape occurred shortly after the accident.,She added that the rape occurred shortly after the said incident happened.,She visited that the rape occurred shortly after the incident.,She passed that the rape occurred shortly after the accident.
word_VB,5874,20 世纪 70 年代后，他转向表面上更为传统的风景画，并结构了浪漫绘画的传统。,"After the mid 1970s, he turned to seemingly traditional landscapes and deconstructed the conventions of romantic painting.","After the 1970s, he turned to ostensibly more traditional landscape painting and structured the tradition of romantic painting.","After the mid 1970s he turned to seemingly traditional landscapes, deconstructing the conventions of romantic painting.","After the mid 1970s, he started to seemingly traditional landscapes and Deconstructed the conventions of romantic painting.","After the 1970s, he predicted to ostensibly more traditional landscape painting and structured the tradition of romantic painting."
